0.725	0.009	0.001	0.035	0
0.73	-0.026	-0.009	0	0
0.735	-0.009	-0.011	-0.022	0
0.74	-0.013	-0.007	0.049	0
0.745	-0.023	-0.013	0	0
0.75	-0.024	-0.01	0.021	0
0.755	-0.013	-0.013	0.01	0
0.76	-0.032	-0.017	-0.006	0
0.765	-0.025	-0.014	-0.014	0
0.77	-0.035	-0.012	0.013	0
0.775	-0.035	-0.015	-0.025	0
0.78	-0.02	-0.005	0.018	0
0.785	-0.009	-0.012	-0.003	0
0.79	-0.003	-0.012	0.002	0
0.795	-0.02	-0.01	-0.03	0
0.8	-0.011	-0.006	0.041	0
0.805	-0.003	-0.01	-0.022	0
0.81	-0.015	-0.01	0.01	0
0.815	-0.009	-0.011	0.054	0
0.82	-0.013	-0.012	0.033	0
0.825	-0.009	-0.016	0.002	0
0.83	-0.026	-0.011	0.013	0
0.835	-0.02	-0.007	0.035	0
0.84	-0.02	-0.009	0.018	0
0.845	-0.028	-0.007	0.008	0
0.85	-0.014	-0.006	0.008	0
0.855	-0.016	-0.006	0.016	0
0.86	-0.014	-0.007	0.013	0
0.865	-0.015	-0.01	0.008	0
0.87	-0.011	-0.014	0	0
0.875	-0.013	-0.015	0.01	0
0.88	-0.011	-0.016	0.013	0
0.885	-0.007	-0.018	0.013	0
0.89	-0.023	-0.015	0.033	0
0.895	-0.007	-0.019	0.018	0
0.9	-0.001	-0.017	0.024	0
0.905	-0.013	-0.016	0.018	0
0.91	-0.009	-0.013	0.029	0
0.915	-0.005	-0.015	0.024	0
0.92	-0.011	-0.012	0.026	0
0.925	0.003	-0.02	-0.009	0
0.93	-0.007	-0.015	-0.009	0
0.935	-0.011	-0.017	0.008	0
0.94	-0.005	-0.022	0.005	0
0.945	0.012	-0.022	-0.019	0
0.95	0.001	-0.019	0.002	0
0.955	-0.011	-0.017	0.002	0
0.96	-0.003	-0.019	0.021	0
0.965	0.009	-0.02	-0.006	0
0.97	0.001	-0.019	0.008	0
0.975	0.019	-0.016	0.016	0
0.98	0.013	-0.018	-0.022	0
0.985	-0.003	-0.01	0.005	0
0.99	-0.003	-0.01	0.021	0
0.995	0.011	-0.013	0.018	0
1	0.011	-0.014	-0.006	0
1.005	0.018	-0.017	-0.009	0
1.01	-0.009	-0.011	0.016	0
1.015	0.013	-0.018	0	0
1.02	0.014	-0.02	0.013	0
1.025	0.011	-0.02	-0.017	0
1.03	0.001	-0.021	-0.011	0
1.035	0.009	-0.02	0.002	0
1.04	0.016	-0.02	0	0
1.045	0.02	-0.021	0.002	0
1.05	0.012	-0.021	-0.017	0
1.055	0.021	-0.015	0.016	0
1.06	0.022	-0.017	0.01	0
1.065	0.015	-0.017	0.013	0
1.07	0.02	-0.018	0.026	0
1.075	0.024	-0.021	0.005	0
1.08	0.033	-0.025	-0.017	0
1.085	0.03	-0.022	-0.011	0
1.09	0.024	-0.021	-0.014	0
1.095	0.026	-0.018	0.041	0
1.1	0.022	-0.022	-0.006	0
1.105	0.009	-0.018	0	0
1.11	0.015	-0.015	0.029	0
1.115	0.022	-0.016	-0.003	0
1.12	0.025	-0.011	0.018	0
1.125	0.001	-0.015	-0.019	0
1.13	0.033	-0.011	-0.017	0
1.135	0.021	-0.011	-0.003	0
1.14	0.036	-0.006	0.033	0
1.145	0.019	-0.011	0.005	0
1.15	0.053	-0.01	0.029	0
1.155	0.015	-0.015	0.008	0
1.16	0.026	-0.013	-0.003	0
1.165	0.009	-0.01	0.018	0
1.17	0.021	-0.012	0.041	0
1.175	0.017	-0.012	0.018	0
1.18	0.021	-0.011	0.029	0
1.185	0.023	-0.008	0.046	0
1.19	0.027	-0.012	-0.022	0
1.195	0.023	-0.012	0.005	0
1.2	0.035	-0.011	0.016	0
1.205	0.021	-0.011	-0.014	0
1.21	0.036	-0.007	0.002	0
1.215	0.037	-0.014	-0.003	0
1.22	0.023	-0.01	0.049	0
1.225	-0.001	-0.015	-0.025	0
1.23	0.043	-0.012	0.021	0
1.235	0.032	-0.01	0.033	0
1.24	0.033	-0.013	0.005	0
1.245	0.049	-0.011	0	0
1.25	0.029	-0.004	0.016	0
1.255	0.038	-0.003	0.052	0
1.26	0.038	-0.001	0.018	0
1.265	0.032	0	0.002	0
1.27	0.036	0.001	0.013	0
1.275	0.034	-0.002	-0.011	0
1.28	0.042	-0.003	0.013	0
1.285	0.041	-0.006	-0.034	0
1.29	0.021	-0.002	0	0
1.295	0.019	0.002	0.021	0
1.3	0.009	0	0.005	0
1.305	0.003	-0.005	-0.034	0
1.31	0.021	-0.007	-0.014	0
1.315	0.023	-0.002	0.008	0
1.32	0.013	-0.005	0.005	0
1.325	0.009	-0.006	-0.014	0
1.33	0.011	-0.001	0.01	0
1.335	0.009	-0.001	-0.017	0
1.34	-0.001	-0.005	-0.019	0
1.345	0.005	-0.004	-0.019	0
1.35	0.011	-0.003	0.016	0
1.355	-0.005	-0.007	0.035	0
1.36	0.005	-0.007	-0.006	0
1.365	0.005	-0.006	0.018	0
1.37	0.021	-0.01	-0.022	0
1.375	-0.003	-0.01	0.008	0
1.38	0.009	-0.01	-0.019	0
1.385	0.021	-0.009	0.005	0
1.39	0.007	-0.009	0.002	0
1.395	0.003	-0.005	-0.011	0
1.4	0.001	-0.008	-0.003	0
1.405	-0.001	-0.008	-0.039	0
1.41	-0.022	-0.005	-0.036	0
1.415	-0.02	-0.005	-0.017	0
1.42	-0.03	-0.005	-0.022	0
1.425	-0.014	-0.004	-0.009	0
1.43	-0.03	-0.007	-0.027	0
1.435	-0.033	-0.013	-0.034	0
1.44	-0.045	-0.016	-0.05	0
1.445	-0.015	-0.018	-0.071	0
1.45	-0.009	-0.006	0.033	0
1.455	-0.027	-0.015	-0.022	0
1.46	-0.023	-0.018	-0.03	0
1.465	-0.025	-0.016	-0.019	0
1.47	-0.007	-0.02	-0.039	0
1.475	-0.021	-0.02	-0.034	0
1.48	-0.005	-0.016	0	0
1.485	-0.011	-0.018	-0.003	0
1.49	-0.009	-0.017	0.008	0
1.495	-0.032	-0.025	0	0
1.5	-0.007	-0.022	-0.034	0
1.505	-0.015	-0.03	-0.071	0
1.51	-0.005	-0.023	-0.027	0
1.515	-0.034	-0.03	-0.058	0
1.52	-0.013	-0.025	-0.011	0
1.525	0.004	-0.025	-0.017	0
1.53	-0.021	-0.032	-0.034	0
1.535	-0.027	-0.021	0.002	0
1.54	-0.009	-0.023	-0.017	0
1.545	-0.036	-0.028	-0.025	0
1.55	-0.038	-0.029	-0.053	0
1.555	-0.021	-0.021	0.01	0
1.56	-0.013	-0.023	-0.036	0
1.565	-0.009	-0.024	-0.017	0
1.57	-0.032	-0.025	0.029	0
1.575	-0.023	-0.027	-0.05	0
1.58	-0.007	-0.026	-0.034	0
1.585	-0.011	-0.02	-0.063	0
1.59	0.005	-0.021	0.01	0
1.595	-0.017	-0.024	-0.025	0
1.6	0.003	-0.02	-0.014	0
1.605	-0.007	-0.02	0.041	0
1.61	-0.007	-0.019	0.035	0
1.615	-0.017	-0.022	0.008	0
1.62	-0.019	-0.024	0.01	0
1.625	-0.007	-0.021	0.029	0
1.63	-0.009	-0.022	0.002	0
1.635	-0.007	-0.019	0.026	0
1.64	-0.015	-0.018	0.035	0
1.645	-0.017	-0.025	-0.017	0
1.65	-0.015	-0.021	0.052	0
1.655	-0.011	-0.025	0.01	0
1.66	-0.001	-0.023	0.029	0
1.665	-0.005	-0.023	0.026	0
1.67	-0.011	-0.024	-0.006	0
1.675	-0.017	-0.024	0.005	0
1.68	-0.003	-0.023	0.024	0
1.685	0.001	-0.022	-0.009	0
1.69	-0.005	-0.018	0.024	0
1.695	-0.003	-0.02	0.024	0
1.7	-0.005	-0.019	0.008	0
1.705	-0.009	-0.024	-0.019	0
1.71	-0.005	-0.018	0.024	0
1.715	-0.011	-0.018	0.024	0
1.72	-0.005	-0.017	0.016	0
1.725	-0.009	-0.02	-0.014	0
1.73	-0.007	-0.019	0.005	0
1.735	-0.017	-0.017	0	0
1.74	-0.001	-0.016	0.016	0
1.745	-0.009	-0.018	0	0
1.75	-0.003	-0.017	0.013	0
1.755	-0.005	-0.018	-0.003	0
1.76	-0.003	-0.019	0.002	0
1.765	0.007	-0.017	0.008	0
1.77	-0.005	-0.019	-0.014	0
1.775	-0.005	-0.018	0.018	0
1.78	-0.007	-0.018	-0.019	0
1.785	-0.011	-0.018	0.018	0
1.79	0.001	-0.019	0.013	0
1.795	-0.017	-0.017	0.024	0
1.8	0.001	-0.018	0.024	0
1.805	0.003	-0.019	0.002	0
1.81	-0.005	-0.019	0.002	0
1.815	-0.009	-0.017	0.008	0
1.82	-0.005	-0.018	-0.006	0
1.825	-0.005	-0.015	0.01	0
1.83	-0.009	-0.016	-0.036	0
1.835	0.003	-0.016	0	0
1.84	0.007	-0.016	-0.017	0
1.845	-0.001	-0.018	-0.022	0
1.85	-0.007	-0.015	-0.019	0
1.855	0.007	-0.013	0.016	0
1.86	0.005	-0.013	-0.011	0
1.865	-0.007	-0.013	0	0
1.87	-0.003	-0.011	-0.009	0
1.875	-0.007	-0.013	-0.011	0
1.88	-0.003	-0.014	-0.027	0
1.885	-0.017	-0.012	0.002	0
1.89	-0.011	-0.01	0	0
1.895	-0.015	-0.009	0.026	0
1.9	-0.001	-0.013	0.008	0
1.905	-0.003	-0.014	-0.027	0
1.91	0.001	-0.015	0.005	0
1.915	-0.003	-0.013	0.016	0
1.92	-0.005	-0.011	0.002	0
1.925	-0.011	-0.014	-0.017	0
1.93	-0.001	-0.011	0.002	0
1.935	-0.005	-0.015	-0.009	0
1.94	0.009	-0.016	-0.017	0
1.945	-0.009	-0.013	-0.009	0
1.95	-0.011	-0.012	0	0
1.955	-0.017	-0.019	-0.025	0
1.96	0.005	-0.013	0	0
1.965	-0.001	-0.014	-0.014	0
1.97	0.007	-0.016	-0.011	0
1.975	0.003	-0.013	-0.006	0
1.98	0.003	-0.011	0.018	0
1.985	0.001	-0.009	0.005	0
1.99	-0.012	-0.006	0.018	0
1.995	-0.013	-0.011	-0.017	0
2	-0.02	-0.008	0	0
2.005	-0.009	-0.007	-0.003	0
2.01	-0.003	-0.011	-0.022	0
2.015	-0.009	-0.008	-0.022	0
2.02	-0.011	-0.012	-0.017	0
2.025	0.007	-0.008	-0.003	0
2.03	-0.001	-0.009	-0.011	0
2.035	-0.015	-0.009	-0.034	0
2.04	-0.001	-0.014	-0.036	0
2.045	-0.016	-0.006	-0.006	0
2.05	-0.005	-0.013	-0.034	0
2.055	-0.009	-0.011	-0.034	0
2.06	-0.007	-0.01	-0.022	0
2.065	-0.013	-0.011	-0.036	0
2.07	-0.013	-0.013	-0.045	0
2.075	-0.003	-0.013	-0.019	0
2.08	0.001	-0.018	-0.066	0
2.085	0.005	-0.019	-0.042	0
2.09	0.011	-0.019	-0.036	0
2.095	0.009	-0.018	-0.045	0
2.1	-0.005	-0.015	-0.039	0
2.105	-0.009	-0.013	-0.022	0
2.11	-0.001	-0.017	-0.05	0
2.115	-0.019	-0.015	-0.055	0
2.12	0.003	-0.018	-0.027	0
2.125	-0.003	-0.014	-0.027	0
2.13	0.009	-0.016	-0.036	0
2.135	0.009	-0.015	-0.025	0
2.14	0.009	-0.018	-0.045	0
2.145	0.009	-0.017	-0.069	0
2.15	0.021	-0.015	-0.027	0
2.155	0.013	-0.017	-0.03	0
2.16	0.009	-0.016	-0.019	0
2.165	0.009	-0.011	0.005	0
2.17	0.005	-0.015	-0.039	0
2.175	0.017	-0.014	-0.025	0
2.18	0.013	-0.014	-0.027	0
2.185	0.013	-0.014	-0.036	0
2.19	0.011	-0.012	-0.003	0
2.195	0.013	-0.011	0.008	0
2.2	0.007	-0.009	0.016	0
2.205	0.011	-0.011	-0.019	0
2.21	0.011	-0.014	-0.011	0
2.215	0.005	-0.016	-0.014	0
2.22	0.013	-0.014	0	0
2.225	0.011	-0.013	0.005	0
2.23	0.009	-0.016	-0.011	0
2.235	0.007	-0.012	0.016	0
2.24	0.009	-0.014	0.024	0
2.245	0.021	-0.014	0.016	0
2.25	0.013	-0.013	0.038	0
2.255	-0.003	-0.012	-0.011	0
2.26	0.015	-0.016	-0.003	0
2.265	0.007	-0.015	-0.003	0
2.27	0.007	-0.016	0.013	0
2.275	0.001	-0.009	0.024	0
2.28	0.005	-0.017	-0.019	0
2.285	0.013	-0.015	0.008	0
2.29	0.005	-0.013	0	0
2.295	0.003	-0.014	0.016	0
2.3	-0.007	-0.014	0	0
2.305	0.003	-0.009	0.018	0
2.31	0.005	-0.01	0.021	0
2.315	0.003	-0.008	0.029	0
2.32	-0.001	-0.011	0.01	0
2.325	0.007	-0.009	0.005	0
2.33	-0.013	-0.012	-0.022	0
2.335	0.007	-0.01	0.021	0
2.34	0.009	-0.008	0.021	0
2.345	-0.003	-0.011	0	0
2.35	0.015	-0.009	0.021	0
2.355	-0.009	-0.014	-0.006	0
2.36	-0.019	-0.012	0.008	0
2.365	0.007	-0.01	0.018	0
2.37	0.009	-0.013	0.016	0
2.375	0.001	-0.011	0.013	0
2.38	0.005	-0.012	0.026	0
2.385	0.001	-0.01	0.021	0
2.39	-0.011	-0.015	-0.009	0
2.395	-0.005	-0.011	0.024	0
2.4	-0.009	-0.013	0.024	0
2.405	-0.017	-0.015	-0.006	0
2.41	-0.001	-0.014	0.024	0
2.415	0.013	-0.013	0.016	0
2.42	-0.011	-0.019	-0.025	0
2.425	-0.007	-0.017	0.008	0
2.43	-0.003	-0.016	0.013	0
2.435	-0.013	-0.019	-0.017	0
2.44	-0.007	-0.015	0.021	0
2.445	-0.013	-0.015	0.008	0
2.45	-0.001	-0.017	-0.019	0
2.455	-0.007	-0.018	-0.017	0
2.46	-0.007	-0.014	0.01	0
2.465	-0.007	-0.015	0.016	0
2.47	-0.005	-0.015	0.026	0
2.475	-0.003	-0.015	0	0
2.48	0.005	-0.015	0.005	0
2.485	0.001	-0.019	-0.022	0
2.49	-0.013	-0.017	0	0
2.495	-0.003	-0.02	0.01	0
2.5	0.005	-0.019	0.005	0
2.505	0.012	-0.023	-0.014	0
2.51	0.009	-0.02	0.016	0
2.515	0.012	-0.02	0.018	0
2.52	0.008	-0.022	-0.006	0
2.525	0.008	-0.025	-0.019	0
2.53	0.016	-0.022	0.016	0
2.535	0.008	-0.024	-0.014	0
2.54	0.012	-0.023	-0.006	0
2.545	0.012	-0.02	0	0
2.55	0.02	-0.022	-0.009	0
2.555	0.011	-0.021	0.005	0
2.56	0.005	-0.023	0	0
2.565	0.022	-0.022	0.002	0
2.57	0.028	-0.021	0.018	0
2.575	0.016	-0.024	-0.019	0
2.58	0.016	-0.025	0	0
2.585	0.014	-0.023	-0.009	0
2.59	0.024	-0.022	0	0
2.595	0.022	-0.021	-0.025	0
2.6	0.012	-0.022	-0.022	0
2.605	0.02	-0.018	-0.009	0
2.61	0.028	-0.021	-0.006	0
2.615	0.028	-0.02	-0.009	0
2.62	0.024	-0.019	-0.003	0
2.625	0.03	-0.02	-0.017	0
2.63	0.018	-0.022	0.005	0
2.635	0.028	-0.024	0	0
2.64	0.039	-0.025	-0.009	0
2.645	0.026	-0.023	0.002	0
2.65	0.022	-0.025	-0.011	0
2.655	0.03	-0.025	-0.022	0
2.66	0.018	-0.024	-0.009	0
2.665	0.028	-0.026	-0.025	0
2.67	0.022	-0.023	0.013	0
2.675	0.026	-0.024	-0.039	0
2.68	0.03	-0.021	-0.011	0
2.685	0.026	-0.021	0.016	0
2.69	0.014	-0.022	0.024	0
2.695	0.01	-0.026	-0.027	0
2.7	0.028	-0.021	0.054	0
2.705	0.02	-0.026	-0.003	0
2.71	0.008	-0.028	-0.034	0
2.715	0.018	-0.027	-0.019	0
2.72	0.028	-0.026	-0.009	0
2.725	0.024	-0.026	-0.014	0
2.73	0.02	-0.026	-0.019	0
2.735	0.028	-0.024	-0.006	0
2.74	0.022	-0.022	0.013	0
2.745	0.02	-0.025	-0.027	0
2.75	0.02	-0.026	-0.047	0
2.755	0.012	-0.023	-0.011	0
2.76	0.02	-0.022	0.002	0
2.765	0.004	-0.025	-0.034	0
2.77	0.01	-0.026	-0.022	0
2.775	0.024	-0.019	0.024	0
2.78	0.022	-0.021	0.016	0
2.785	0.016	-0.023	-0.003	0
2.79	0.026	-0.022	0.024	0
2.795	0.022	-0.023	0.002	0
2.8	0.014	-0.027	-0.017	0
2.805	0.022	-0.02	0.002	0
2.81	0.035	-0.022	0	0
2.815	0.028	-0.022	0.01	0
2.82	0.022	-0.024	-0.017	0
2.825	0.022	-0.024	-0.006	0
2.83	0.03	-0.023	-0.003	0
2.835	0.03	-0.024	0.008	0
2.84	0.035	-0.027	0.016	0
2.845	0.022	-0.026	-0.003	0
2.85	0.024	-0.028	-0.017	0
2.855	0.03	-0.026	-0.019	0
2.86	0.026	-0.026	-0.006	0
2.865	0.024	-0.025	-0.003	0
2.87	0.033	-0.025	-0.017	0
2.875	0.028	-0.024	-0.017	0
2.88	0.028	-0.022	0	0
2.885	0.022	-0.019	-0.006	0
2.89	0.024	-0.022	-0.006	0
2.895	0.015	-0.019	0.01	0
2.9	0.033	-0.021	0	0
2.905	0.018	-0.017	0.024	0
2.91	0.022	-0.019	0	0
2.915	0.02	-0.019	0.018	0
2.92	0.013	-0.018	0.013	0
2.925	0.018	-0.019	0	0
2.93	0.033	-0.018	0.008	0
2.935	0.017	-0.017	0	0
2.94	0.018	-0.018	0.013	0
2.945	0.02	-0.018	0.005	0
2.95	0.024	-0.02	0.01	0
2.955	0.024	-0.017	0.016	0
2.96	0.022	-0.018	0.013	0
2.965	0.016	-0.019	0	0
2.97	0.02	-0.019	0	0
2.975	0.028	-0.022	-0.006	0
2.98	0.024	-0.022	-0.003	0
2.985	0.022	-0.023	0.013	0
2.99	0.016	-0.024	-0.009	0
2.995	0.018	-0.023	-0.014	0
3	0.026	-0.022	-0.003	0
3.005	0.026	-0.021	0.005	0
3.01	0.022	-0.023	-0.003	0
3.015	0.02	-0.021	-0.006	0
3.02	0.02	-0.021	0	0
3.025	0.024	-0.022	0.005	0
3.03	0.016	-0.021	-0.011	0
3.035	0.016	-0.021	-0.006	0
3.04	0.024	-0.02	-0.009	0
3.045	0.028	-0.021	-0.006	0
3.05	0.028	-0.021	0.013	0
3.055	0.018	-0.022	-0.003	0
3.06	0.014	-0.021	-0.003	0
3.065	0.02	-0.021	-0.019	0
3.07	0.016	-0.021	-0.017	0
3.075	0.02	-0.017	0.005	0
3.08	0.028	-0.021	-0.027	0
3.085	0.024	-0.017	0	0
3.09	0.024	-0.019	-0.011	0
3.095	0.02	-0.016	0	0
3.1	0.02	-0.017	0.013	0
3.105	0.026	-0.02	-0.003	0
3.11	0.02	-0.02	-0.003	0
3.115	0.024	-0.021	-0.003	0
3.12	0.024	-0.02	0.018	0
3.125	0.026	-0.02	0	0
3.13	0.016	-0.02	-0.003	0
3.135	0.011	-0.021	-0.011	0
3.14	0.02	-0.02	0	0
3.145	0.024	-0.023	0	0
3.15	0.028	-0.023	-0.03	0
3.155	0.012	-0.022	0	0
3.16	0.016	-0.019	0.013	0
3.165	0.003	-0.02	-0.011	0
3.17	0.003	-0.022	-0.017	0
3.175	0.007	-0.02	-0.006	0
3.18	0.018	-0.02	-0.003	0
3.185	0.022	-0.022	0.002	0
3.19	0.03	-0.018	-0.003	0
3.195	0.015	-0.018	0.002	0
3.2	0.039	-0.02	-0.019	0
3.205	0.039	-0.014	0.038	0
3.21	0.037	-0.02	-0.017	0
3.215	0.022	-0.022	-0.009	0
3.22	0.035	-0.018	0.005	0
3.225	0.028	-0.019	-0.022	0
3.23	0.028	-0.017	-0.009	0
3.235	0.03	-0.019	-0.019	0
3.24	0.026	-0.018	0.021	0
3.245	0.018	-0.021	-0.014	0
3.25	0.018	-0.023	-0.047	0
3.255	0.022	-0.022	-0.025	0
3.26	0.033	-0.018	0.013	0
3.265	0.016	-0.02	-0.006	0
3.27	0.03	-0.018	0.002	0
3.275	0.028	-0.023	-0.019	0
3.28	0.039	-0.02	-0.006	0
3.285	0.037	-0.018	0.002	0
3.29	0.039	-0.02	-0.009	0
3.295	0.045	-0.016	0.01	0
3.3	0.028	-0.019	-0.019	0
3.305	0.039	-0.013	0.01	0
3.31	0.041	-0.011	0.026	0
3.315	0.039	-0.016	0.013	0
3.32	0.041	-0.016	0.029	0
3.325	0.043	-0.013	0.026	0
3.33	0.02	-0.016	0	0
3.335	0.033	-0.013	0.026	0
3.34	0.041	-0.014	0.01	0
3.345	0.033	-0.013	-0.011	0
3.35	0.035	-0.01	0.008	0
3.355	0.041	-0.011	0.005	0
3.36	0.039	-0.01	0.018	0
3.365	0.041	-0.007	0.024	0
3.37	0.041	-0.012	-0.009	0
3.375	0.041	-0.012	0.024	0
3.38	0.04	-0.004	0.068	0
3.385	0.032	-0.01	0.01	0
3.39	0.059	-0.009	0.033	0
3.395	0.041	-0.009	0.029	0
3.4	0.027	-0.005	0.062	0
3.405	0.047	-0.004	0.062	0
3.41	0.049	-0.01	0.021	0
3.415	0.036	-0.006	0.035	0
3.42	0.045	-0.01	0.005	0
3.425	0.034	-0.004	0.041	0
3.43	0.034	-0.004	0.046	0
3.435	0.034	-0.002	0.041	0
3.44	0.013	0.003	0.084	0
3.445	0.038	-0.002	0.041	0
3.45	0.032	-0.002	0.035	0
3.455	0.032	-0.007	0.029	0
3.46	0.023	-0.002	0.041	0
3.465	0.032	-0.004	0.062	0
3.47	0.029	0.002	0.029	0
3.475	0.029	0.001	0.024	0
3.48	0.013	0.003	0.024	0
3.485	0.015	-0.001	0.021	0
3.49	0.023	-0.001	0.026	0
3.495	0.015	0.001	0.01	0
3.5	0.015	0.001	0.013	0
3.505	0.011	0.003	0.029	0
3.51	0.013	0.005	0.026	0
3.515	0.004	0.005	0.016	0
3.52	0.013	0.002	-0.003	0
3.525	0.011	0.003	0.029	0
3.53	0.017	0.003	0.046	0
3.535	0.009	0.004	0.033	0
3.54	0.007	0.003	0.029	0
3.545	0.013	0.006	0.062	0
3.55	0.008	0.004	0.021	0
3.555	0.006	0.005	0.049	0
3.56	-0.006	0.003	0.033	0
3.565	-0.002	0.003	0.033	0
3.57	-0.004	0.001	0.024	0
3.575	0	0.001	0.024	0
3.58	0	0.003	0.026	0
3.585	-0.008	0	0.016	0
